CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender,Cluster,Exited,Segment,ChurnProbability,RiskBand
523,34,7,0.0,2,1,0,62030.06,0,1,1,2,0,Young Engaged Mass-Market,0.011571258313927442,Low
635,40,10,123497.58,1,1,0,131953.23,0,0,0,1,1,Affluent Low-Product Users,0.6730807987494086,High
772,26,7,152400.51,2,1,0,79414.0,1,0,1,0,0,High-Risk German Affluent,0.07403417883963777,Low
545,26,1,0.0,2,1,1,199638.56,0,0,0,3,0,Low-Balance Multi-Product Users,0.06289936657961032,Low
634,24,8,103097.85,1,1,1,157577.29,1,0,1,0,0,High-Risk German Affluent,0.045831035176573866,Low
739,54,8,126418.14,1,1,0,134420.75,1,0,1,0,1,High-Risk German Affluent,0.9389338744321037,Very High
771,36,5,77846.9,1,0,0,99805.99,1,0,0,0,0,High-Risk German Affluent,0.13397395546013174,Low
587,34,1,0.0,2,1,1,97932.68,0,1,0,2,0,Young Engaged Mass-Market,0.04291114741578613,Low
681,79,0,0.0,2,0,1,170968.99,0,0,0,3,0,Low-Balance Multi-Product Users,0.032126963075738785,Low
544,37,2,79731.91,1,1,1,57558.95,1,0,1,0,0,High-Risk German Affluent,0.07345381896557927,Low
696,28,8,0.0,1,0,0,176713.47,0,1,1,2,0,Young Engaged Mass-Market,0.08374886355520748,Low
766,41,0,0.0,2,0,1,34283.23,0,1,1,2,0,Young Engaged Mass-Market,0.19753494260288584,Low
727,34,10,0.0,2,1,1,198637.34,0,0,1,3,0,Low-Balance Multi-Product Users,0.020655463333109577,Low
671,34,6,37266.67,2,0,0,156917.12,1,0,0,0,0,High-Risk German Affluent,0.08290593042749976,Low
693,30,6,127992.25,1,1,1,50457.2,0,0,0,1,0,Affluent Low-Product Users,0.12208834007185738,Low
850,38,3,54901.01,1,1,1,140075.55,1,0,1,0,0,High-Risk German Affluent,0.139034175779374,Low
732,42,9,108748.08,2,1,1,65323.11,1,0,1,0,0,High-Risk German Affluent,0.15928070252507315,Low
726,48,6,99906.19,1,1,0,64323.24,0,1,0,2,0,Young Engaged Mass-Market,0.38630256974700394,Medium
557,32,6,184686.41,2,1,0,14956.44,0,0,0,1,0,Affluent Low-Product Users,0.15760574589162943,Low
682,26,0,110654.02,1,0,1,111879.21,0,0,0,1,0,Affluent Low-Product Users,0.03651683543315724,Low
738,31,9,79019.8,1,1,1,18606.23,0,1,1,2,0,Young Engaged Mass-Market,0.08105781233425628,Low
531,36,9,99240.51,1,1,0,123137.01,0,1,0,2,0,Young Engaged Mass-Market,0.09993045498434519,Low
498,34,2,0.0,2,1,1,148528.24,0,0,1,3,0,Low-Balance Multi-Product Users,0.00824828568247733,Low
651,36,7,0.0,2,1,0,13898.31,0,0,1,3,0,Low-Balance Multi-Product Users,0.011738553329162415,Low
549,39,7,0.0,1,0,0,81259.25,0,1,0,2,1,Young Engaged Mass-Market,0.7853591701877971,Very High
791,35,7,52436.2,1,1,0,161051.75,1,0,0,0,0,High-Risk German Affluent,0.10771702087501543,Low
650,41,9,0.0,2,0,1,191599.67,0,1,1,2,0,Young Engaged Mass-Market,0.03639126230746561,Low
733,34,3,100337.96,3,1,0,48559.19,1,0,1,0,1,High-Risk German Affluent,0.9175998741076652,Very High
811,34,1,149297.19,2,1,1,186339.74,1,0,0,0,0,High-Risk German Affluent,0.05261323565656602,Low
707,30,8,0.0,2,1,0,33159.37,0,0,1,3,0,Low-Balance Multi-Product Users,0.0029403498861294733,Low
712,28,4,145605.44,1,0,1,93883.53,1,0,1,0,0,High-Risk German Affluent,0.09995461759533782,Low
706,37,7,0.0,2,1,1,110899.3,0,1,0,2,0,Young Engaged Mass-Market,0.017888647735065724,Low
756,62,3,0.0,1,1,1,11199.04,0,0,1,3,1,Low-Balance Multi-Product Users,0.6790401820651029,High
777,53,10,0.0,2,1,0,189992.97,0,0,0,3,0,Low-Balance Multi-Product Users,0.300875854928532,Medium
646,35,6,84026.86,1,0,1,164255.69,0,0,1,1,0,Affluent Low-Product Users,0.05814033009397737,Low
714,46,1,0.0,1,1,0,152167.79,0,0,1,3,1,Low-Balance Multi-Product Users,0.7095000884930427,High
782,39,8,0.0,2,1,1,33949.67,0,0,1,3,0,Low-Balance Multi-Product Users,0.011489713397670093,Low
775,29,10,0.0,2,1,1,68143.93,0,1,1,2,0,Young Engaged Mass-Market,0.05768070925079729,Low
479,35,4,138718.92,1,1,1,47251.79,1,0,1,0,1,High-Risk German Affluent,0.6915614381848667,High
807,42,7,118274.71,1,1,1,25885.72,0,0,1,1,0,Affluent Low-Product Users,0.1031023514814222,Low
799,22,8,174185.98,2,0,1,192633.85,0,0,0,1,0,Affluent Low-Product Users,0.1323734464935144,Low
675,40,7,113208.86,2,1,0,34577.36,0,0,1,1,0,Affluent Low-Product Users,0.06527960110303058,Low
602,29,5,103907.28,1,1,0,161229.84,0,1,1,2,0,Young Engaged Mass-Market,0.08770408879903009,Low
475,32,8,119023.28,1,1,0,100816.29,0,0,0,1,0,Affluent Low-Product Users,0.1408760448160335,Low
744,26,5,166297.89,1,1,1,181694.44,0,1,0,2,0,Young Engaged Mass-Market,0.19800389752156555,Low
588,34,10,0.0,2,1,0,79078.91,0,1,1,2,0,Young Engaged Mass-Market,0.01876136498003382,Low
703,42,9,63227.0,1,0,1,137316.32,1,0,1,0,0,High-Risk German Affluent,0.11461478824549787,Low
747,41,5,94521.17,2,1,0,194926.86,0,1,0,2,0,Young Engaged Mass-Market,0.11837535614943856,Low
583,27,7,0.0,2,1,0,51285.49,0,0,1,3,0,Low-Balance Multi-Product Users,0.02016088079924256,Low
750,34,9,112822.26,1,0,0,150401.53,0,1,0,2,1,Young Engaged Mass-Market,0.14638441816849654,Low
681,38,3,0.0,2,1,1,112491.96,0,0,1,3,0,Low-Balance Multi-Product Users,0.012904092036165162,Low
773,25,2,135903.33,1,1,0,73656.38,0,0,1,1,0,Affluent Low-Product Users,0.06508986577907294,Low
714,31,4,125169.26,1,1,1,106636.89,0,0,0,1,0,Affluent Low-Product Users,0.057463928030357866,Low
687,44,7,0.0,3,1,0,155853.52,0,1,0,2,1,Young Engaged Mass-Market,0.8477788701783477,Very High
511,58,0,149117.31,1,1,1,162599.51,0,0,1,1,0,Affluent Low-Product Users,0.23822744492238718,Low
627,33,5,0.0,2,1,1,103737.82,0,0,1,3,0,Low-Balance Multi-Product Users,0.01102580138589424,Low
694,31,10,0.0,2,1,0,160990.27,0,0,0,3,0,Low-Balance Multi-Product Users,0.06370888402887183,Low
616,36,6,132311.71,1,0,0,15462.84,0,1,0,2,0,Young Engaged Mass-Market,0.09835866325657694,Low
687,35,8,0.0,2,1,0,10334.05,0,0,1,3,0,Low-Balance Multi-Product Users,0.01865598127912415,Low
712,33,6,0.0,2,1,1,190686.16,0,0,0,3,0,Low-Balance Multi-Product Users,0.013987100371220288,Low
553,33,4,118082.89,1,0,0,94440.45,0,0,1,1,0,Affluent Low-Product Users,0.029367239802685307,Low
667,31,1,119266.69,1,1,1,28257.63,0,0,1,1,0,Affluent Low-Product Users,0.023238010946203858,Low
731,43,2,0.0,1,1,1,170034.95,0,0,1,3,1,Low-Balance Multi-Product Users,0.3374465249259526,Medium
629,35,7,156847.29,2,1,0,31824.29,1,0,1,0,0,High-Risk German Affluent,0.04770414136596034,Low
614,50,4,137104.47,1,1,0,127166.49,0,0,1,1,1,Affluent Low-Product Users,0.6092720754221739,High
438,31,8,78398.69,1,1,0,44937.01,1,0,1,0,0,High-Risk German Affluent,0.1922994796066109,Low
652,80,4,0.0,2,1,1,188603.07,0,0,0,3,0,Low-Balance Multi-Product Users,0.01059686040546483,Low
729,30,6,63669.42,1,1,0,145111.37,1,0,1,0,0,High-Risk German Affluent,0.02380888912494019,Low
642,38,3,0.0,2,0,0,171463.83,0,0,1,3,0,Low-Balance Multi-Product Users,0.03647640619673894,Low
806,59,0,135296.33,1,1,0,182822.5,1,0,0,0,0,High-Risk German Affluent,0.6974244187643094,High
744,36,2,153804.44,1,1,1,87213.33,0,1,1,2,0,Young Engaged Mass-Market,0.0483894709414706,Low
474,37,3,0.0,2,0,0,57175.32,0,1,1,2,0,Young Engaged Mass-Market,0.03179250980934626,Low
559,49,2,147069.78,1,1,0,120540.83,0,0,1,1,1,Affluent Low-Product Users,0.6583314527243571,High
706,42,9,0.0,2,1,1,28714.34,0,1,1,2,0,Young Engaged Mass-Market,0.032247657157103274,Low
628,22,3,0.0,1,1,0,85426.28,0,1,0,2,0,Young Engaged Mass-Market,0.17429034331066556,Low
429,24,4,95741.75,1,1,0,46170.75,0,0,1,1,0,Affluent Low-Product Users,0.15178881217890652,Low
525,57,2,145965.33,1,1,1,64448.36,0,1,0,2,0,Young Engaged Mass-Market,0.19054797231334508,Low
680,30,8,141441.75,1,1,1,16278.97,0,0,0,1,0,Affluent Low-Product Users,0.06674811587736766,Low
749,40,1,139290.41,1,1,0,182855.42,0,0,1,1,1,Affluent Low-Product Users,0.5811350691231036,High
763,31,4,0.0,2,0,0,50404.72,0,0,0,3,0,Low-Balance Multi-Product Users,0.015030354976755884,Low
734,30,3,0.0,2,1,0,107640.25,0,0,1,3,0,Low-Balance Multi-Product Users,0.014864597255056499,Low
716,35,4,144428.87,1,1,0,134132.65,0,0,1,1,0,Affluent Low-Product Users,0.03779465248005333,Low
594,35,2,0.0,2,1,0,103480.69,0,0,1,3,0,Low-Balance Multi-Product Users,0.052117454829759026,Low
644,46,9,95441.27,1,1,0,108761.05,0,0,0,1,1,Affluent Low-Product Users,0.7661278978385255,Very High
671,35,1,144848.74,1,1,1,179012.3,1,0,1,0,0,High-Risk German Affluent,0.1611684033217488,Low
664,26,7,116244.14,2,1,1,95145.14,1,0,1,0,0,High-Risk German Affluent,0.02017521102053581,Low
656,50,7,0.0,2,0,1,72143.44,0,0,1,3,0,Low-Balance Multi-Product Users,0.15704512209312496,Low
667,40,1,146502.07,1,1,0,19162.89,0,1,0,2,0,Young Engaged Mass-Market,0.20224656912557748,Low
663,44,2,117028.6,2,0,1,144680.18,1,0,1,0,0,High-Risk German Affluent,0.34008922575417305,Medium
584,30,8,112013.81,1,1,0,177772.03,1,0,0,0,1,High-Risk German Affluent,0.7486217436753675,High
626,37,6,108269.37,1,1,0,5597.94,0,1,0,2,0,Young Engaged Mass-Market,0.11251583657851867,Low
485,29,7,182123.79,1,1,0,116828.51,0,0,1,1,1,Affluent Low-Product Users,0.5908815565674598,High
659,32,3,150923.74,2,0,1,174652.51,1,0,0,0,0,High-Risk German Affluent,0.040503123965460214,Low
649,33,2,0.0,2,1,0,2010.98,0,0,1,3,0,Low-Balance Multi-Product Users,0.03547469555415167,Low
805,39,5,165272.13,1,1,0,14109.85,0,1,0,2,1,Young Engaged Mass-Market,0.6097756800069163,High
716,39,10,115301.31,1,1,0,43527.4,1,0,0,0,1,High-Risk German Affluent,0.8438511659418022,Very High
642,40,6,129502.49,2,0,1,86099.23,1,0,0,0,1,High-Risk German Affluent,0.124316689227151,Low
659,31,4,118342.26,1,0,0,161574.19,0,0,1,1,0,Affluent Low-Product Users,0.012565337590103264,Low
545,47,5,0.0,2,1,1,38970.14,0,1,0,2,0,Young Engaged Mass-Market,0.10287371559966894,Low
543,22,8,0.0,2,0,0,127587.22,0,0,1,3,0,Low-Balance Multi-Product Users,0.0051128894744722235,Low
718,25,7,0.0,2,1,0,30380.12,0,0,0,3,0,Low-Balance Multi-Product Users,0.008445285253234206,Low
840,43,7,0.0,2,1,0,90908.95,0,0,0,3,0,Low-Balance Multi-Product Users,0.12612220699609925,Low
630,34,9,106937.05,2,1,0,138275.01,1,0,0,0,0,High-Risk German Affluent,0.024303535915780335,Low
643,59,3,170331.37,1,1,1,32171.79,1,0,1,0,0,High-Risk German Affluent,0.170602278805536,Low
654,32,1,114510.85,1,1,1,126143.23,1,0,0,0,0,High-Risk German Affluent,0.16571242724020108,Low
582,39,5,0.0,2,1,1,129892.93,0,0,1,3,0,Low-Balance Multi-Product Users,0.004985936418286563,Low
659,32,3,107594.11,2,1,1,102416.84,0,1,1,2,0,Young Engaged Mass-Market,0.031041965153499298,Low
762,39,2,81273.13,1,1,1,18719.67,0,1,1,2,0,Young Engaged Mass-Market,0.0867482414328595,Low
568,32,7,169399.6,1,1,0,61936.22,0,1,0,2,0,Young Engaged Mass-Market,0.07234654505301107,Low
670,25,6,0.0,2,1,1,78358.94,0,1,1,2,0,Young Engaged Mass-Market,0.013273956825195447,Low
613,45,1,187841.99,2,1,1,147224.27,0,0,0,1,0,Affluent Low-Product Users,0.3133684183148141,Medium
539,30,0,0.0,2,1,0,160979.66,0,0,1,3,0,Low-Balance Multi-Product Users,0.03847714716439099,Low
850,57,8,126776.3,2,1,1,132298.49,0,1,0,2,0,Young Engaged Mass-Market,0.2264676050580327,Low
522,34,9,126436.29,1,1,0,174248.52,0,1,1,2,1,Young Engaged Mass-Market,0.554583398576664,High
737,41,1,101960.74,1,1,1,123547.28,0,0,1,1,0,Affluent Low-Product Users,0.050559710030339766,Low
520,58,3,0.0,2,0,1,32790.02,0,0,1,3,0,Low-Balance Multi-Product Users,0.3184750833464798,Medium
706,28,3,0.0,2,0,1,181543.67,0,1,1,2,0,Young Engaged Mass-Market,0.006435940671221067,Low
643,45,2,150842.93,1,0,1,2319.96,1,0,0,0,1,High-Risk German Affluent,0.7716050650060595,Very High
648,50,9,102535.57,1,1,1,189543.19,0,0,0,1,0,Affluent Low-Product Users,0.4812217893259246,Medium
443,29,9,99027.61,2,1,0,10940.4,1,0,0,0,0,High-Risk German Affluent,0.07727045108140514,Low
640,68,9,0.0,2,1,1,199493.38,0,0,1,3,0,Low-Balance Multi-Product Users,0.17621948783250072,Low
628,33,3,0.0,1,1,1,188193.25,0,1,0,2,0,Young Engaged Mass-Market,0.2782548720633041,Medium
540,42,9,87271.41,2,1,0,172572.64,1,0,0,0,0,High-Risk German Affluent,0.12229328646598463,Low
460,35,8,102742.91,2,1,1,189339.6,1,0,0,0,0,High-Risk German Affluent,0.11408529742064023,Low
636,34,2,40105.51,2,0,1,53512.16,1,0,1,0,0,High-Risk German Affluent,0.03211416638289645,Low
593,29,2,152265.43,1,1,0,34004.44,0,0,0,1,0,Affluent Low-Product Users,0.06396445259473654,Low
801,42,4,141947.67,1,1,1,10598.29,0,1,1,2,0,Young Engaged Mass-Market,0.1077742864333617,Low
640,75,1,106307.91,2,0,1,113428.77,1,0,0,0,0,High-Risk German Affluent,0.16666004449952335,Low
611,31,0,107884.81,2,1,1,183487.98,1,0,1,0,0,High-Risk German Affluent,0.08246354274161166,Low
802,31,1,125013.72,1,1,1,187658.09,1,0,1,0,0,High-Risk German Affluent,0.1837269205821987,Low
717,35,7,58469.37,2,1,1,172459.39,1,0,1,0,0,High-Risk German Affluent,0.02949105704214917,Low
769,39,8,0.0,1,0,1,21016.0,0,0,0,3,0,Low-Balance Multi-Product Users,0.115541825473424,Low
745,45,10,117231.63,3,1,1,122381.02,1,0,1,0,1,High-Risk German Affluent,0.9186557497753363,Very High
572,35,4,152390.26,1,1,0,128123.66,0,1,1,2,0,Young Engaged Mass-Market,0.03887318971523874,Low
629,30,2,34013.63,1,1,0,19570.63,0,1,0,2,0,Young Engaged Mass-Market,0.33719310040725015,Medium
687,39,2,0.0,3,0,0,188150.6,0,1,0,2,1,Young Engaged Mass-Market,0.7762295736457978,Very High
483,50,9,0.0,2,1,1,111020.24,0,0,0,3,0,Low-Balance Multi-Product Users,0.4706450132479721,Medium
690,36,7,101583.11,2,1,0,123775.15,0,0,1,1,0,Affluent Low-Product Users,0.10816677132399675,Low
492,30,10,77168.87,2,0,1,146700.22,1,0,0,0,0,High-Risk German Affluent,0.050833724716335314,Low
709,28,8,124695.72,2,1,0,145251.35,1,0,1,0,0,High-Risk German Affluent,0.052956309185655276,Low
705,44,3,105934.96,1,1,0,82463.69,1,0,1,0,0,High-Risk German Affluent,0.39901551219322295,Medium
560,66,9,0.0,1,1,1,15928.49,0,0,0,3,0,Low-Balance Multi-Product Users,0.1800004564318603,Low
611,46,6,0.0,2,1,0,45886.33,0,1,1,2,0,Young Engaged Mass-Market,0.047205376906651976,Low
730,62,2,0.0,2,1,1,186489.95,0,1,1,2,0,Young Engaged Mass-Market,0.06721310343516844,Low
709,45,2,0.0,2,0,1,162922.65,0,1,0,2,0,Young Engaged Mass-Market,0.0955623710725196,Low
544,21,10,161525.96,2,1,0,9262.77,0,0,0,1,0,Affluent Low-Product Users,0.09951418804534992,Low
712,29,7,147199.07,1,1,1,84932.4,1,0,0,0,0,High-Risk German Affluent,0.10500112759278926,Low
752,38,3,183102.29,1,1,1,71557.12,1,0,1,0,0,High-Risk German Affluent,0.04568062757711867,Low
648,46,9,127209.0,2,1,0,77405.95,0,1,1,2,1,Young Engaged Mass-Market,0.7252785465533266,High
556,38,8,0.0,2,0,0,417.41,0,1,1,2,1,Young Engaged Mass-Market,0.49121174287562874,Medium
594,24,0,97378.54,1,1,1,71405.17,0,1,0,2,0,Young Engaged Mass-Market,0.03422265143948245,Low
645,37,2,136925.09,2,0,1,153400.24,1,0,0,0,0,High-Risk German Affluent,0.0407616816565999,Low
557,33,3,54503.55,1,1,1,371.05,0,0,1,1,0,Affluent Low-Product Users,0.0905964437456279,Low
547,32,8,155726.85,1,1,0,67789.99,1,0,1,0,0,High-Risk German Affluent,0.21972982776239428,Low
701,39,9,0.0,2,0,1,145894.9,0,0,0,3,0,Low-Balance Multi-Product Users,0.0384120896163324,Low
616,66,1,135842.41,1,1,0,183840.51,0,0,0,1,1,Affluent Low-Product Users,0.7839176977629027,Very High
605,52,1,63349.75,1,1,0,108887.44,0,0,1,1,0,Affluent Low-Product Users,0.5636997469311438,High
593,38,4,129499.42,1,1,1,154071.27,1,0,0,0,0,High-Risk German Affluent,0.2024065847566882,Low
751,52,8,0.0,2,0,1,179291.85,0,1,1,2,0,Young Engaged Mass-Market,0.12316954179803358,Low
443,36,6,70438.01,2,0,1,56937.43,0,1,1,2,0,Young Engaged Mass-Market,0.08294357172095483,Low
685,23,8,0.0,2,1,1,112239.03,0,0,1,3,0,Low-Balance Multi-Product Users,0.00599103202580671,Low
718,36,9,0.0,1,1,0,45909.87,0,0,1,3,0,Low-Balance Multi-Product Users,0.1156307769135729,Low
538,49,9,141434.04,1,0,0,173779.25,0,1,0,2,1,Young Engaged Mass-Market,0.7102399458651818,High
611,37,4,0.0,2,1,0,125696.26,0,1,0,2,0,Young Engaged Mass-Market,0.017774455884003504,Low
668,37,10,152958.29,2,1,1,159585.61,1,0,1,0,0,High-Risk German Affluent,0.0665335516210971,Low
537,41,3,138306.34,1,1,0,106761.47,1,0,0,0,0,High-Risk German Affluent,0.28259669163209866,Medium
709,23,10,0.0,2,0,0,129590.18,0,1,1,2,0,Young Engaged Mass-Market,0.08676116853145859,Low
850,38,1,0.0,2,1,1,80006.65,0,0,1,3,0,Low-Balance Multi-Product Users,0.04383003714302788,Low
745,31,3,124328.84,1,1,1,140451.52,0,1,0,2,0,Young Engaged Mass-Market,0.034021408658531545,Low
693,41,9,181461.48,3,1,1,187929.43,1,0,0,0,1,High-Risk German Affluent,0.8872144729045301,Very High
795,35,8,0.0,2,1,0,167155.36,0,1,1,2,0,Young Engaged Mass-Market,0.010869941119069323,Low
626,26,8,0.0,2,0,0,191420.71,0,1,1,2,0,Young Engaged Mass-Market,0.0002538076122361555,Low
487,61,5,110368.03,1,0,0,11384.45,1,0,0,0,1,High-Risk German Affluent,0.8347620948613542,Very High
556,39,9,89588.35,1,1,1,94898.1,0,0,0,1,0,Affluent Low-Product Users,0.14678856725663925,Low
643,46,6,0.0,2,0,0,106781.59,0,0,0,3,0,Low-Balance Multi-Product Users,0.09778540674953472,Low
605,28,6,0.0,2,0,0,159508.52,0,0,0,3,0,Low-Balance Multi-Product Users,0.021786613138285726,Low
756,60,3,115924.89,1,1,0,93524.19,1,0,0,0,1,High-Risk German Affluent,0.9258721927728237,Very High
586,38,2,0.0,2,1,0,87168.46,0,0,0,3,0,Low-Balance Multi-Product Users,0.3275715523157501,Medium
535,40,7,111756.5,1,1,0,8128.32,1,0,1,0,1,High-Risk German Affluent,0.7623636135946772,Very High
678,35,4,0.0,1,1,0,125518.32,0,0,0,3,0,Low-Balance Multi-Product Users,0.2923411046773805,Medium
596,39,9,0.0,1,1,0,48963.59,0,0,1,3,0,Low-Balance Multi-Product Users,0.19217388577081934,Low
648,26,9,162923.85,1,1,0,98368.24,0,0,1,1,0,Affluent Low-Product Users,0.07129879650541597,Low
492,39,10,124576.65,2,1,0,148584.61,1,0,1,0,0,High-Risk German Affluent,0.1540253725006049,Low
702,45,0,80793.58,1,1,1,27474.81,0,0,1,1,0,Affluent Low-Product Users,0.2410135383320818,Low
486,40,9,71340.09,1,1,0,76192.21,1,0,0,0,0,High-Risk German Affluent,0.29664061085220644,Medium
568,40,1,99282.63,1,0,0,134600.94,1,0,1,0,1,High-Risk German Affluent,0.7469492582685879,High
619,57,3,137946.39,1,1,1,72467.99,1,0,1,0,1,High-Risk German Affluent,0.7379646714673436,High
724,41,2,127892.57,2,0,1,199645.45,1,0,1,0,0,High-Risk German Affluent,0.041400199932955434,Low
548,33,0,101084.36,1,1,0,42749.85,1,0,0,0,0,High-Risk German Affluent,0.2543278180222955,Medium
545,37,8,114754.08,1,1,0,136050.44,1,0,0,0,1,High-Risk German Affluent,0.7615356275270183,Very High
683,33,8,0.0,1,0,0,73564.44,0,0,1,3,0,Low-Balance Multi-Product Users,0.16436384267330129,Low
762,51,3,99286.98,1,0,1,85578.63,0,0,0,1,0,Affluent Low-Product Users,0.5842706043584058,High
627,30,4,79871.02,2,1,0,129826.89,1,0,0,0,0,High-Risk German Affluent,0.06775044014182549,Low
516,35,10,104088.59,2,0,0,119666.0,0,0,1,1,0,Affluent Low-Product Users,0.06132826207749672,Low
800,38,2,168190.33,2,1,0,68052.08,0,0,0,1,0,Affluent Low-Product Users,0.08696992181559203,Low
464,42,3,85679.25,1,1,1,164104.74,1,0,0,0,0,High-Risk German Affluent,0.17455573578620173,Low
626,35,3,0.0,1,0,0,80190.36,0,0,0,3,0,Low-Balance Multi-Product Users,0.19963294637744103,Low
790,31,9,0.0,2,1,0,84126.75,0,0,0,3,0,Low-Balance Multi-Product Users,0.003540050749199896,Low
534,34,7,121551.58,2,1,1,70179.0,0,0,0,1,0,Affluent Low-Product Users,0.041238982620769575,Low
745,46,2,122220.19,1,1,1,118024.1,0,0,1,1,0,Affluent Low-Product Users,0.13756265628676953,Low
553,47,3,116528.15,1,0,0,145704.19,0,1,1,2,1,Young Engaged Mass-Market,0.7853369384918047,Very High
748,26,1,77780.29,1,0,1,183049.41,0,0,0,1,0,Affluent Low-Product Users,0.03684383881221698,Low
722,37,2,0.0,1,0,0,120906.83,0,0,1,3,0,Low-Balance Multi-Product Users,0.19421141992866767,Low
501,40,4,125832.2,1,1,1,100433.83,0,0,1,1,0,Affluent Low-Product Users,0.057288459834056414,Low
675,38,6,68065.8,1,0,0,138777.0,0,0,0,1,1,Affluent Low-Product Users,0.6938902833842541,High
778,47,6,127299.34,2,1,0,124694.99,0,1,0,2,0,Young Engaged Mass-Market,0.6315931374330015,High
494,38,7,174937.64,1,1,0,40084.32,1,0,0,0,0,High-Risk German Affluent,0.11107162298104242,Low
850,40,9,0.0,2,0,1,119232.33,0,0,1,3,0,Low-Balance Multi-Product Users,0.04637375689097286,Low
592,31,7,110071.1,1,0,0,43921.36,0,1,1,2,0,Young Engaged Mass-Market,0.06418234084816388,Low
590,44,3,139432.37,1,1,0,62222.81,0,1,0,2,0,Young Engaged Mass-Market,0.32242064439099744,Medium
758,39,6,127357.76,1,0,1,56577.0,0,0,0,1,0,Affluent Low-Product Users,0.1600608110598482,Low
506,36,5,0.0,2,1,0,164253.35,0,0,1,3,0,Low-Balance Multi-Product Users,0.022912834299174723,Low
733,33,3,0.0,1,1,1,7666.73,0,0,1,3,0,Low-Balance Multi-Product Users,0.18501993087477497,Low
711,38,3,0.0,2,1,0,68487.51,0,0,1,3,0,Low-Balance Multi-Product Users,0.032890549283284054,Low
514,43,1,95556.31,1,0,1,199273.98,1,0,1,0,1,High-Risk German Affluent,0.7213734419000939,High
637,37,8,0.0,1,1,1,186062.36,0,1,1,2,0,Young Engaged Mass-Market,0.1451724388592059,Low
468,29,1,111681.98,2,1,1,195711.16,1,0,1,0,0,High-Risk German Affluent,0.042336171843143956,Low
539,39,3,0.0,2,1,0,36692.17,0,0,1,3,0,Low-Balance Multi-Product Users,0.05697797616263304,Low
509,25,3,108738.71,2,1,0,106920.57,0,1,0,2,0,Young Engaged Mass-Market,0.15575352831088457,Low
662,32,4,133950.37,1,1,1,48725.68,0,0,0,1,1,Affluent Low-Product Users,0.543184699664341,High
818,26,4,0.0,2,1,1,167036.94,0,1,1,2,0,Young Engaged Mass-Market,0.003782014808385583,Low
608,33,9,89968.69,1,1,0,68777.26,0,0,1,1,0,Affluent Low-Product Users,0.03634793770019103,Low
850,32,9,0.0,2,1,1,18924.92,0,1,0,2,0,Young Engaged Mass-Market,0.08624786962217018,Low
816,38,5,130878.75,3,1,0,71905.77,1,0,0,0,1,High-Risk German Affluent,0.9376874206164272,Very High
536,35,8,0.0,2,1,0,64833.28,0,0,1,3,0,Low-Balance Multi-Product Users,0.019572991594093727,Low
753,35,3,0.0,2,1,1,184843.77,0,0,1,3,0,Low-Balance Multi-Product Users,0.014179256867730054,Low
631,27,10,134169.62,1,1,1,176730.02,0,1,1,2,0,Young Engaged Mass-Market,0.16303158516958774,Low
703,37,1,149762.08,1,1,0,20629.4,0,0,1,1,1,Affluent Low-Product Users,0.5826826580252722,High
774,26,2,93844.69,1,1,0,28415.36,0,0,1,1,0,Affluent Low-Product Users,0.04197184444496079,Low
785,28,8,0.0,2,1,0,77231.27,0,0,1,3,0,Low-Balance Multi-Product Users,0.001129945861124005,Low
571,33,1,0.0,2,1,0,102750.7,0,0,0,3,0,Low-Balance Multi-Product Users,0.032452143647090766,Low
